Geneid,Symbol,Caudate_TWAS.Z,Caudate_FDR,Caudate_GWAS.SNP,DLPFC_TWAS.Z,DLPFC_FDR,DLPFC_GWAS.SNP,HIPPO_TWAS.Z,HIPPO_FDR,HIPPO_GWAS.SNP
ENSG00000237624,OXCT2P1,,,,-1.58,0.381385359951603,Other,-0.80916,0.716854678740837,Other
ENSG00000237976,,,,,0.693,0.763474885844749,Other,,,
ENSG00000238105,GOLGA2P5,,,,3.88708,0.0035953376623376,Other,0.08731,0.976696706192359,Other
ENSG00000238723,,,,,-3.64171,0.00742811,Other,,,
ENSG00000238728,MIR1972-1,,,,-1.65347,0.350149837556855,Other,-2.14799,0.190152187028658,Other
ENSG00000238754,SCARNA18B,,,,3.14,0.028326443768997,Other,,,
ENSG00000239763,,,,,2.72458,0.0721964826175869,Other,2.56821,0.099425,Other
ENSG00000240005,,,,,0.32397,0.901581128747795,Other,,,
ENSG00000241416,KRT8P13,,,,1.02772,0.630544078698449,Other,0.39239,0.88846512375442,Other
ENSG00000241782,,,,,0.52115,0.836331474911303,Other,0.28324,0.928440966010733,Other
ENSG00000243620,,,,,-1.66329,0.347313552631579,Other,,,
ENSG00000243970,PPIEL,,,,-1.24,0.537012244897959,Other,,,
ENSG00000247317,,,,,0.0447,0.988523756079312,Other,,,
ENSG00000247708,STX18-AS1,,,,0.97219,0.65200934243622,Other,,,
ENSG00000248734,,,,,0.6668,0.777424880651502,Other,,,
ENSG00000249258,,,,,1.3776,0.475465152297367,Other,,,
ENSG00000249459,ZNF286B,,,,0.4168,0.873661487758946,Other,,,
ENSG00000249471,ZNF324B,,,,-1.703249,0.332208452624404,Other,,,
ENSG00000249577,,,,,-3.8002,0.0047034911242603,Other,-3.49894,0.0138601417910448,Other
ENSG00000250318,,,,,0.2861,0.914256509576071,Other,,,
ENSG00000250418,,,,,-4.5073,0.0004739044736842,Other,,,
ENSG00000251314,,,,,0.2446,0.927263466778453,Other,-0.78982,0.724930055108097,Other
ENSG00000251474,RPL32P3,,,,-0.56289,0.823304029304029,Other,-0.01939,0.995260416666667,Other
ENSG00000251664,PCDHA12,,,,1.2412,0.535011348161598,Other,,,
ENSG00000253537,PCDHGA7,,,,1.6322,0.358733163913596,Other,,,
ENSG00000253641,,,,,0.5045,0.844019057171515,Risk SNP,1.37193,0.479156626506024,Risk SNP
ENSG00000253741,,,,,2.3497,0.13851577540107,Risk SNP,2.48555,0.115547972972973,Risk SNP
ENSG00000254459,,,,,0.18121,0.946087096774194,Other,0.177627,0.952535148652403,Other
ENSG00000254614,,,,,0.9722,0.65200934243622,Risk SNP,1.00591,0.63721007121058,Risk SNP
ENSG00000254815,,,,,1.50721,0.411383740761797,Other,,,
ENSG00000254852,NPIPA2,,,,1.67517,0.343860921843687,Other,2.51508,0.110061162790698,Other
ENSG00000254944,ATP5F1P5,,,,4.00328,0.0024473214285714,Other,3.28877,0.0229183050847458,Other
ENSG00000255200,,,,,-0.36453,0.89062258577596,Risk SNP,1.245841,0.532433060967945,Risk SNP
ENSG00000255284,,,,,-1.20551,0.550130281690141,Other,-1.048356,0.617806740389679,Other
ENSG00000255389,,,,,0.452912,0.863902687000726,Other,0.8025,0.719680102915952,Other
ENSG00000255408,PCDHA3,,,,3.8885,0.0035953376623376,Other,,,
ENSG00000255449,,,,,0.37798,0.887442020665901,Other,0.348712,0.907210229055538,Other
ENSG00000255622,PCDHB17P,,,,-1.3891,0.471846635367762,Other,,,
ENSG00000257657,,,,,3.94145,0.003020693877551,Other,3.13168,0.0330797196261682,Other
ENSG00000257759,,,,,-0.9028,0.681545945945946,Other,1.56855,0.393662436548223,Other
ENSG00000258524,NT5CP1,,,,2.8401,0.0570988914549654,Other,,,
ENSG00000258603,,,,,1.2887,0.519595978937291,Other,1.34315,0.492652595155709,Other
ENSG00000258695,,,,,2.8469,0.0563463109048724,Other,,,
ENSG00000259562,,,,,2.10171,0.198939041794088,Risk SNP,,,
ENSG00000259865,,,,,-2.82,0.0600409523809524,Other,-0.37408,0.894856553475087,Other
ENSG00000259969,,,,,-1.9655,0.243316082659479,Other,,,
ENSG00000259972,,,,,2.37465,0.131627830832196,Other,3.15536,0.0316577114427861,Other
ENSG00000260257,,,,,-0.0482,0.98758127340824,Other,-0.5595,0.824011510791367,Other
ENSG00000260855,,,,,-0.0354,0.991165178571429,Other,1.08316,0.6014,Other
ENSG00000260878,,,,,3.46239,0.0121695850622407,Other,,,
ENSG00000260918,,,,,3.41752,0.0138032828685259,Other,,,
ENSG00000261033,,,,,-0.88812,0.684563606010017,Other,,,
ENSG00000261341,,,,,0.140036,0.959673485444532,Other,1.104712,0.590078874793161,Other
ENSG00000261404,,,,,-1.38956,0.471846635367762,Other,,,
ENSG00000261451,,,,,0.6649,0.778308641975309,Risk SNP,1.0522,0.617193326271187,Risk SNP
ENSG00000261687,,,,,2.2615,0.157674029126214,Other,,,
ENSG00000261819,,,,,-1.8506,0.28021050955414,Other,-1.57598,0.390567890691717,Other
ENSG00000261879,,,,,-2.41501,0.123482639885222,Other,-2.8873,0.0544736971830986,Other
ENSG00000262039,,,,,-1.16454,0.566542990258365,Other,,,
ENSG00000262202,,,,,0.22097,0.933274865868758,Other,0.7251,0.753536842105263,Other
ENSG00000262227,,,,,-1.0384,0.625617557251908,Other,,,
ENSG00000262500,,,,,-3.40108,0.0145969126984127,Other,,,
ENSG00000262503,,,,,0.34123,0.897343903528361,Other,1.2554,0.529422292993631,Other
ENSG00000263316,,,,,-0.01022,0.996727272727273,Other,-0.8179,0.715375,Other
ENSG00000263503,,,,,-3.34536,0.0165669264705882,Other,-3.4038,0.0177496979865772,Other
ENSG00000263603,,,,,2.67086,0.0801133976833977,Other,2.4929,0.114790681818182,Other
ENSG00000264808,,,,,-0.16214,0.951349272763499,Other,,,
ENSG00000264920,,,,,-1.27467,0.521357815442561,Other,-0.9944,0.640805639476334,Other
ENSG00000266490,,,,,-1.68383,0.339906119704102,Other,-1.9278,0.262054156479218,Other
ENSG00000266718,,,,,-4.33481,0.0008893022222222,Other,-3.0886,0.0356864732142857,Other
ENSG00000267060,PTGES3L,,,,-0.7577,0.735410218105766,Other,,,
ENSG00000267077,,,,,-1.42085,0.455120514193894,Other,-1.33893,0.495073590096286,Other
ENSG00000267160,,,,,0.24881,0.926145828955663,Other,0.1643,0.954963525835866,Other
ENSG00000267185,PTP4A2P1,,,,1.4118,0.460966471527408,Other,,,
ENSG00000267216,,,,,1.944936,0.250191718061674,Other,,,
ENSG00000267265,,,,,-0.906217,0.68012576478586,Other,-1.265823,0.524159948816379,Other
ENSG00000267283,,,,,-1.822348,0.289999071925754,Other,0.01548,0.996519401470961,Other
ENSG00000267681,,,,,-2.70391,0.0750629141716567,Other,-2.9611,0.0469591923076923,Other
ENSG00000268049,,,,,1.337439,0.494144422310757,Other,1.429852,0.456817567567568,Other
ENSG00000268081,,,,,-0.079479,0.976360767914845,Other,0.932956,0.672411849710983,Other
ENSG00000268119,,,,,3.316051,0.0176001052631579,Other,3.347519,0.02025784375,Other
ENSG00000268357,VN1R81P,,,,-2.005532,0.229609888059702,Other,,,
ENSG00000268516,,,,,-1.567543,0.386381927710843,Other,,,
ENSG00000268521,VN1R83P,,,,1.103754,0.597794830371567,Other,1.573265,0.392289115646259,Other
ENSG00000268543,,,,,-2.114018,0.196191908713693,Other,,,
ENSG00000268707,,,,,4.3242,0.0009216989010989,Other,4.6078,0.0003853902380952,Other
ENSG00000268836,,,,,-0.77772,0.72419407496977,Other,,,
ENSG00000268912,,,,,1.813776,0.293468049155146,Other,1.865992,0.280197727272727,Other
ENSG00000269068,,,,,-0.781183,0.722846317065778,Other,,,
ENSG00000270091,,,,,-3.19185,0.0243836593059937,Other,,,
ENSG00000270580,,,,,0.47368,0.856015713233489,Other,,,
ENSG00000271020,,,,,2.33477,0.141006824146982,Other,,,
ENSG00000271092,TMEM56-RWDD3,,,,-1.73,0.322768323863636,Risk SNP,,,
ENSG00000271324,,,,,2.1126,0.196471266735324,Other,,,
ENSG00000271551,,,,,-3.837208,0.0041449268292682,Other,,,
ENSG00000271643,,,,,2.29765,0.149698103666245,Other,,,
ENSG00000272368,,,,,3.78281,0.0048833908045977,Other,3.58605,0.0110435702479339,Other
ENSG00000272505,,,,,0.9931,0.643765134938001,Risk SNP,1.30077,0.510685961410512,Risk SNP
ENSG00000272579,,,,,3.38,0.01550378125,Other,,,
ENSG00000272631,,,,,-0.1556,0.953722277325927,Other,,,
ENSG00000272668,,,,,0.00208,0.99909349890431,Other,-0.2094,0.949289639381797,Other
ENSG00000272674,PCDHB16,,,,2.5965,0.0896535416666667,Other,,,
ENSG00000273033,,,,,-2.79075,0.0640784888888889,Other,-2.71372,0.0747091807909605,Other
ENSG00000273073,,,,,-1.100824,0.597835814889336,Other,-1.36658,0.482400564174894,Other
ENSG00000273186,,,,,-0.6746,0.773856578204404,Other,,,
ENSG00000273245,,,,,-1.945688,0.249928924162258,Risk SNP,,,
ENSG00000273487,,,,,-1.93,0.256805877268799,Other,,,
ENSG00000274191,,,,,2.85465,0.0557207981220657,Risk SNP,,,
ENSG00000274198,,,,,-4.11414,0.0017920151260504,Other,,,
ENSG00000274767,,,,,-1.55886,0.390633532934132,Other,2.0346,0.224880296896086,Other
ENSG00000275383,,,,,-1.99583,0.233060998151571,Risk SNP,,,
ENSG00000275401,,,,,0.8478,0.702049677419355,Risk SNP,0.86384,0.69822443438914,Risk SNP
ENSG00000275613,,,,,1.55287,0.392974910394265,Other,-1.0918,0.597310212998362,Other
ENSG00000275784,,,,,-3.2937,0.0185157346938775,Other,,,
ENSG00000275910,,,,,-2.12598,0.192704092339979,Other,-2.33726,0.146401897533207,Other
ENSG00000276073,,,,,-3.7945,0.0047170697674418,Other,-3.43888,0.0162417342657343,Other
ENSG00000276710,CSPG4P10,,,,0.94357,0.665010548523207,Risk SNP,-1.96583,0.24944796437659,Risk SNP
ENSG00000276742,,,,,-2.9295,0.0474829797979798,Other,-2.13223,0.194431111111111,Other
ENSG00000277161,PIGW,,,,-4.27196,0.0011020515463917,Other,-2.3364,0.146600189035917,Other
ENSG00000278129,ZNF8,,,,1.804563,0.297989449541284,Other,,,
ENSG00000278434,,,,,4.5724,0.0004065113846153,Other,,,
ENSG00000278765,,,,,-3.12068,0.0294555223880597,Other,,,
ENSG00000278769,,,,,-0.5692,0.821149527806925,Other,,,
ENSG00000278897,,,,,3.909742,0.0033545483443708,Other,1.929045,0.261401346389229,Other
ENSG00000278952,,,,,0.24476,0.927263466778453,Risk SNP,0.117662,0.969400429991938,Risk SNP
ENSG00000279026,,,,,1.6811,0.341061342281879,Other,,,
ENSG00000279519,,,,,2.987033,0.0416691105121294,Other,3.00222,0.04263344,Other
ENSG00000279672,,,,,-1.04522,0.622428845416187,Other,-0.991748,0.642161468812877,Other
ENSG00000280069,,,,,3.16708,0.0262182608695652,Other,2.8871,0.0544736971830986,Other
ENSG00000280079,,,,,1.932078,0.254743330427201,Other,1.273923,0.521194964493222,Other
ENSG00000280088,,,,,-1.40102,0.464283008942662,Other,-1.92419,0.263676556776557,Other
ENSG00000281538,,,,,6.442,8.08595e-08,Risk SNP,7.0066,4.85194e-09,Risk SNP
ENSG00000281649,EBLN3,,,,0.9654,0.654391708363117,Other,,,
ENSG00000283529,,,,,2.4421,0.118398224852071,Other,,,
ENSG00000279722,,,,,0.1378,0.959673485444532,Other,0.5595,0.824011510791367,Other
ENSG00000091972,CD200,,,,-2.78632,0.0644375438596491,Other,,,
ENSG00000260224,UBL5P4,,,,2.78476,0.0644375438596491,Other,2.74634,0.0705332647058824,Other
ENSG00000234719,,,,,2.68007,0.0790427906976744,Other,2.40166,0.132026680244399,Other
ENSG00000184602,SNN,,,,0.09655,0.970070168711656,Other,,,
ENSG00000238021,ARMC4P1,,,,2.7771,0.0655924890829694,Other,,,
ENSG00000107890,ANKRD26,,,,-1.8287,0.287538365758755,Other,-0.75943,0.73776231884058,Other
ENSG00000253248,,,,,-2.7776,0.0655924890829694,Other,,,
ENSG00000171243,SOSTDC1,,,,-2.00002,0.231813197026022,Other,,,
ENSG00000272361,,,,,-0.02987,0.992299833425874,Other,-1.9862,0.242751948051948,Other
ENSG00000258072,,,,,1.97824,0.239151001821494,Other,,,
ENSG00000110880,CORO1C,,,,0.4324,0.868396855645545,Other,0.27368,0.929349627421759,Other
ENSG00000035664,DAPK2,,,,0.27022,0.919892674616695,Other,-0.91838,0.676694866920152,Other
ENSG00000150076,,,,,-2.767,0.0665587580299786,Other,-2.92498,0.0500378909090909,Other
ENSG00000273038,,,,,1.766,0.311990294117647,Other,,,
ENSG00000248828,,,,,2.75921,0.0675065817409766,Other,2.637703,0.0867048302872063,Other
ENSG00000246448,,,,,2.58928,0.0907690877796902,Other,2.316317,0.152389719626168,Other
ENSG00000251600,,,,,1.54929,0.394834523809524,Other,1.188569,0.554985154394299,Other
ENSG00000153147,SMARCA5,,,,1.53909,0.400570418385386,Other,,,
ENSG00000249741,,,,,-1.00919,0.637157816561456,Other,,,
ENSG00000183090,FREM3,,,,0.86975,0.692235448865505,Other,,,
ENSG00000224593,,,,,-2.75863,0.0675065817409766,Other,,,
ENSG00000189283,FHIT,,,,-2.75196,0.0686119238900634,Other,,,
ENSG00000278238,,,,,-2.6439,0.0835546468401487,Other,,,
ENSG00000139675,HNRNPA1L2,,,,-2.0664,0.210179446640316,Other,,,
ENSG00000136114,THSD1,,,,0.5935,0.811876272094269,Other,1.082,0.601597730769231,Other
ENSG00000259005,,,,,-2.6411,0.0838542962962963,Other,,,
ENSG00000119688,ABCD4,,,,-0.6743,0.773856578204404,Other,0.73573,0.748116449511401,Other
ENSG00000258559,,,,,-0.5684,0.821149527806925,Other,,,
ENSG00000253719,ATXN7L3B,,,,2.73314,0.0709501646090535,Other,,,
ENSG00000257183,,,,,1.75454,0.316391994177584,Other,,,
ENSG00000251138,,,,,-0.62247,0.799395958492627,Other,,,
ENSG00000169744,LDB2,,,,-2.72286,0.0722373523421589,Other,,,
ENSG00000248138,,,,,0.53681,0.830861239119304,Other,1.802639,0.300802754237288,Other
ENSG00000138430,OLA1,,,,2.716897,0.0734276016260163,Other,,,
ENSG00000138435,CHRNA1,,,,-2.108416,0.197194244604317,Other,,,
ENSG00000163328,GPR155,,,,-1.344135,0.491622244488978,Other,,,
ENSG00000163898,LIPH,,,,2.70784,0.0744848897795591,Other,,,
ENSG00000105185,PDCD5,,,,-0.992418,0.643765134938001,Other,-1.933082,0.259921867321867,Other
ENSG00000267213,,,,,-0.175774,0.948404747535707,Other,-0.441686,0.868979774535809,Other
ENSG00000279434,,,,,-2.5156,0.104880707395498,Other,,,
ENSG00000168348,INSM2,,,,-2.0296,0.222214913957935,Other,,,
ENSG00000129515,SNX6,,,,0.6729,0.774529610829103,Other,,,
ENSG00000273253,,,,,-1.1173,0.589510386965377,Other,-0.5608,0.823469571480014,Other
ENSG00000273188,,,,,0.8693,0.692671480144404,Other,,,
ENSG00000159247,TUBBP5,,,,2.6779,0.0790427906976744,Other,,,
ENSG00000170509,HSD17B13,,,,-2.67704,0.0790427906976744,Other,-2.491593,0.114790681818182,Other
ENSG00000197150,ABCB8,,,,-2.67667,0.0790427906976744,Other,,,
ENSG00000271172,,,,,-1.44532,0.441183251767265,Other,-1.513732,0.419650974025974,Other
ENSG00000153012,LGI2,,,,0.8526,0.699905379131562,Other,,,
ENSG00000261121,,,,,0.67193,0.775201126760563,Other,,,
ENSG00000038210,PI4K2B,,,,-0.43486,0.868124970188409,Other,,,
ENSG00000137710,RDX,,,,2.667,0.0804446743295019,Other,,,
ENSG00000256321,,,,,-2.66669,0.0804446743295019,Risk SNP,,,
ENSG00000110218,PANX1,,,,2.66332,0.0809745801526718,Other,1.913972,0.266248677884615,Other
ENSG00000123901,GPR83,,,,2.64458,0.0835546468401487,Other,1.69824,0.338026115859449,Other
ENSG00000255929,,,,,0.50559,0.843914113510799,Other,,,
ENSG00000255893,,,,,-0.20771,0.938168270214944,Other,-0.277272,0.928440966010733,Other
ENSG00000196460,RFX8,,,,-1.434378,0.446725310307609,Other,,,
ENSG00000175874,CREG2,,,,-0.117679,0.965155849203265,Other,,,
ENSG00000270049,,,,,-2.6437,0.0835546468401487,Other,,,
ENSG00000276075,,,,,1.46753,0.431270914127424,Other,0.39959,0.884205550177476,Other
ENSG00000159713,TPPP3,,,,-0.46508,0.86028941579076,Other,,,
ENSG00000214533,KRT18P33,,,,-2.637548,0.0842454411764706,Other,,,
ENSG00000204929,,,,,-2.18909,0.175571332586786,Other,-1.4696,0.438798756798757,Other
ENSG00000281920,,,,,-1.929697,0.255954006968641,Other,-1.8269,0.294254535519126,Other
ENSG00000011523,CEP68,,,,0.445173,0.86509309598268,Other,,,
ENSG00000116062,MSH6,,,,-1.231007,0.53953769751693,Other,-3.03244,0.0399343388429752,Other
ENSG00000272663,,,,,0.136184,0.959941892422458,Other,,,
ENSG00000207814,MIR147A,,,,2.6293,0.0855629764065336,Other,,,
ENSG00000227603,,,,,2.6282,0.0855629764065336,Other,3.2695,0.0235997802197802,Other
ENSG00000174348,PODN,,,,-0.0769,0.977144646924829,Other,,,
ENSG00000175548,ALG10B,,,,-2.61988,0.0866096947935368,Other,-1.42483,0.458083769633508,Other
ENSG00000254031,,,,,2.614,0.0874974021352313,Other,2.21738,0.176020299500832,Other
ENSG00000091164,TXNL1,,,,-2.61335,0.0874974021352313,Risk SNP,-1.19683,0.551653770983213,Risk SNP
ENSG00000093000,NUP50,,,,-2.613,0.0874974021352313,Other,,,
ENSG00000226328,NUP50-AS1,,,,-2.5726,0.093844406779661,Other,-2.1852,0.180432182103611,Other
ENSG00000140479,PCSK6,,,,-1.64715,0.35208734746307,Other,,,
ENSG00000185418,TARSL2,,,,0.89827,0.681804223935635,Other,0.36977,0.897219264892269,Other
ENSG00000132842,AP3B1,,,,2.6072,0.0883103873239437,Other,,,
ENSG00000245556,SCAMP1-AS1,,,,-0.9756,0.650172314347513,Other,,,
ENSG00000168243,GNG4,,,,-2.6,0.0890945008756568,Other,,,
ENSG00000230026,,,,,-1.27,0.524165111940298,Other,-1.47618,0.437032967032967,Other
ENSG00000259318,,,,,2.1208,0.193987265135699,Other,1.32141,0.499474679270763,Other
ENSG00000126775,ATG14,,,,1.5508,0.394834523809524,Other,1.28211,0.518175895765472,Other
ENSG00000178974,FBXO34,,,,0.7341,0.74629991179065,Other,,,
ENSG00000137275,RIPK1,,,,1.188676,0.559144965277778,Other,,,
ENSG00000228793,,,,,-0.910086,0.678937563971341,Other,-0.8497,0.702870246085011,Other
ENSG00000223198,RNU2-22P,,,,-2.597984,0.0895234434782609,Other,-0.99434,0.640805639476334,Other
ENSG00000283312,,,,,-2.171945,0.179530996714129,Other,-1.70361,0.336164756446991,Other
ENSG00000283491,,,,,-2.095266,0.200655611729019,Other,-2.39841,0.132566666666667,Other
ENSG00000115053,NCL,,,,-2.043261,0.217161352657005,Other,,,
ENSG00000261829,,,,,-0.244199,0.927263466778453,Other,,,
ENSG00000140526,ABHD2,,,,-2.01525,0.226396801505174,Other,,,
ENSG00000140525,FANCI,,,,-0.63748,0.79199558864075,Other,,,
ENSG00000261478,,,,,0.19828,0.940440781440781,Other,-1.04663,0.617806740389679,Other
ENSG00000089775,ZBTB25,,,,-2.5833,0.0919924657534247,Other,,,
ENSG00000132481,TRIM47,,,,-2.58325,0.0919924657534247,Other,-2.0774,0.211138483146067,Other
ENSG00000249109,,,,,1.6711,0.344947109634552,Other,1.60252,0.379591068301226,Other
ENSG00000218227,,,,,1.4458,0.441183251767265,Other,,,
ENSG00000074410,CA12,,,,-2.56508,0.0950582491582492,Other,,,
ENSG00000233593,,,,,-2.56,0.0956590604026846,Other,,,
ENSG00000272578,,,,,-2.5574,0.0962558528428094,Other,,,
ENSG00000236611,,,,,2.2147,0.168870804597701,Other,1.6188,0.372511150758252,Other
ENSG00000215478,CES5AP1,,,,-1.2795,0.520000943841435,Other,,,
ENSG00000272787,,,,,0.922,0.674388008270158,Other,0.223,0.946303205313312,Other
ENSG00000099991,CABIN1,,,,-0.7858,0.721359731952482,Other,0.5058,0.847081653926338,Other
ENSG00000272733,,,,,0.6099,0.804997019777838,Other,-0.2194,0.946686455331412,Other
ENSG00000273295,,,,,-0.4129,0.876089306698002,Other,-0.4793,0.858393949694086,Other
ENSG00000211683,,,,,-0.0804,0.976060871219327,Other,-0.1211,0.969320032353734,Other
ENSG00000122574,WIPF3,,,,2.53181,0.10205370675453,Other,,,
ENSG00000180354,MTURN,,,,2.33677,0.141006824146982,Other,,,
ENSG00000225264,ZNRF2P2,,,,-1.58003,0.379446265938069,Other,,,
ENSG00000223813,,,,,0.30778,0.906886948930598,Other,0.3513,0.906705974842767,Other
ENSG00000169071,ROR2,,,,0.2353,0.929462195375963,Other,,,
ENSG00000273381,,,,,-0.0185,0.994432780847145,Other,0.8729,0.694569539443685,Other
ENSG00000011021,CLCN6,,,,-2.47,0.113651219512195,Other,,,
ENSG00000083444,PLOD1,,,,-1.91,0.261736340425532,Other,-1.76015,0.316068958543984,Other
ENSG00000164180,TMEM161B,,,,0.1471,0.95701977066034,Other,,,
ENSG00000250156,,,,,-0.0158,0.994989539365021,Other,-0.40214,0.884205550177476,Other
ENSG00000164187,LMBRD2,,,,-2.5278,0.10284339314845,Other,,,
ENSG00000152620,NADK2,,,,1.5205,0.404668973471742,Other,,,
ENSG00000152611,CAPSL,,,,0.6984,0.760953062392673,Other,,,
ENSG00000105855,ITGB8,,,,-2.52782,0.10284339314845,Other,,,
ENSG00000245750,DRAIC,,,,2.52518,0.103568729641694,Other,,,
ENSG00000137807,KIF23,,,,-1.88018,0.271390609555189,Other,,,
ENSG00000137819,PAQR5,,,,-1.09748,0.597876503608661,Other,,,
ENSG00000276791,,,,,-2.52188,0.104122402597403,Other,0.12252,0.968742641101809,Other
ENSG00000272079,,,,,1.31302,0.5059072265625,Other,1.33296,0.497125,Other
ENSG00000260565,,,,,-0.43383,0.868124970188409,Other,0.02394,0.995009936305733,Other
ENSG00000280486,,,,,2.515692,0.104880707395498,Other,,,
ENSG00000198633,ZNF534,,,,2.51652,0.104880707395498,Other,3.094967,0.0352913963963964,Other
ENSG00000268225,,,,,-1.884792,0.269569421487603,Other,-1.597224,0.38173647469459,Other
ENSG00000123870,ZNF137P,,,,-1.086274,0.603782902584493,Other,,,
ENSG00000277977,,,,,0.600871,0.809740161725068,Other,,,
ENSG00000204604,ZNF468,,,,0.338354,0.89778743315508,Other,,,
ENSG00000243701,DUBR,,,,2.51495,0.104880707395498,Other,,,
ENSG00000273125,,,,,1.70377,0.332208452624404,Other,3.18498,0.0294216836734694,Other
ENSG00000166111,SVOP,,,,-2.51153,0.104918660287081,Other,,,
ENSG00000023228,NDUFS1,,,,1.653178,0.350149837556855,Other,,,
ENSG00000113966,ARL6,,,,0.02738,0.992299833425874,Other,,,
ENSG00000070061,IKBKAP,,,,-2.5124,0.104918660287081,Other,,,
ENSG00000260230,FRRS1L,,,,-1.5802,0.379446265938069,Other,,,
ENSG00000119328,FAM206A,,,,0.7392,0.744529081783289,Other,,,
ENSG00000181274,FRAT2,,,,-2.5081,0.105456597774245,Other,,,
ENSG00000155254,MARVELD1,,,,1.6436,0.35208734746307,Other,,,
ENSG00000101199,ARFGAP1,,,,2.5106,0.105456597774245,Other,,,
ENSG00000275620,,,,,0.9573,0.659166133048737,Other,1.10777,0.589185185185185,Other
ENSG00000101150,TPD52L2,,,,-0.2004,0.939547992663542,Other,,,
ENSG00000144821,MYH15,,,,2.50633,0.105823417721519,Other,,,
ENSG00000134046,MBD2,,,,2.50225,0.106522274881517,Other,,,
ENSG00000267606,,,,,2.374075,0.131627830832196,Other,,,
ENSG00000269696,,,,,-1.571984,0.384004830917874,Other,-1.913669,0.266248677884615,Other
ENSG00000198046,ZNF667,,,,-1.346808,0.489857429718875,Other,-1.755985,0.317117641129032,Other
ENSG00000268379,,,,,-0.449066,0.864255432158378,Other,-0.64964,0.785655436447167,Other
ENSG00000197635,DPP4,,,,2.495953,0.108095774647887,Other,,,
ENSG00000270112,,,,,-2.22866,0.165228504672897,Other,-0.81137,0.716854678740837,Other
ENSG00000266957,,,,,-1.63564,0.356837268666241,Other,,,
ENSG00000274776,,,,,-0.84115,0.704351810317206,Other,,,
ENSG00000101638,ST8SIA5,,,,-0.5803,0.818730799893702,Other,,,
ENSG00000255165,,,,,0.52427,0.83630816170862,Other,,,
ENSG00000213693,SEC14L1P1,,,,0.06514,0.982407561436673,Other,,,
ENSG00000152128,TMEM163,,,,-2.487394,0.109470278637771,Other,-1.67175,0.347390766389658,Other
ENSG00000115687,PASK,,,,0.223639,0.933274865868758,Other,0.64633,0.787795793499044,Other
ENSG00000172375,C2CD2L,,,,1.87505,0.27186427406199,Other,,,
ENSG00000278376,,,,,1.22846,0.539819244604317,Other,2.160243,0.187582848392037,Other
ENSG00000255121,,,,,0.10836,0.967287258687259,Other,,,
ENSG00000175170,FAM182B,,,,2.4692,0.113651219512195,Other,2.22388,0.174535008375209,Other
ENSG00000213742,ZNF337-AS1,,,,-1.9981,0.232184800741427,Other,-1.74547,0.321417882117882,Other
ENSG00000277938,,,,,1.5395,0.400570418385386,Other,0.90203,0.678864651162791,Other
ENSG00000226465,,,,,1.0816,0.606935714285714,Other,,,
ENSG00000230772,VN1R108P,,,,0.8553,0.698389340266493,Other,,,
ENSG00000197586,ENTPD6,,,,0.4294,0.870655254398479,Other,,,
ENSG00000274156,,,,,-2.29894,0.149698103666245,Other,-2.9116,0.0515007194244604,Other
ENSG00000153495,TEX29,,,,-2.469,0.113651219512195,Other,,,
ENSG00000229152,ANKRD10-IT1,,,,1.8428,0.282746687697161,Other,,,
